"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R3FSD9CFJVA14K",4,0,0,"N","Y"
"RMYACJ29FHFX8",5,0,0,"N","Y"
"R8ODKVQRSP8II",3,1,1,"N","Y"
"R3KRNXBPUS6E97",2,0,0,"N","N"
"R1Q0G5Y8PIPW9W",5,1,1,"N","N"
"R230CLOHEO07AW",3,1,1,"N","N"
"R228U325N7QUQW",1,1,1,"N","Y"
"R110Z5K4MZ072N",4,0,0,"N","Y"
"R1JUE0XH9BPO83",5,0,0,"N","Y"
"R3I71W11WUY92Z",1,0,0,"N","Y"
"RAZ1UI87DSB8J",5,0,0,"N","Y"
"ROE1U3784SO58",5,0,0,"N","N"
"RIYVRO6LEDPAW",5,0,1,"N","Y"
"R3IIUORWLU7FIR",1,1,1,"N","N"
"R1Z6Y2A5EYFJS8",5,0,1,"N","N"
"ROB5QFJBYPBXE",5,0,1,"N","Y"
"RRNW5S9MBSRJD",5,0,0,"N","Y"
"RGZBS0M5MRRV0",5,0,0,"N","N"
"R3GYND5G2G3CFI",1,0,0,"N","N"
"R3KT7S3RKCYXZV",5,0,0,"N","Y"
"R23YMMOQAMQ25R",3,0,0,"N","Y"
"R2NXXWDQ4TESMJ",5,1,1,"N","N"
"RKJXFXH773MMC",5,1,1,"N","Y"
"R31NKA27NV5LRT",4,7,7,"N","Y"
"R2SF4LFD6KJGMM",3,0,0,"N","Y"
"RBUDMYBWEN5Y7",5,0,0,"N","Y"
"R7HQOMCGMVJ77",3,0,0,"N","Y"
"R3HFXQET6DL75S",5,1,1,"N","Y"
"RV60KKWAUTPZ8",5,1,1,"N","N"
"R22FL9CLT01GM6",4,6,6,"N","N"
"R21OCALPA1OHJ8",5,0,0,"Y","N"
"RR0TGXFF7UK7A",4,2,2,"N","Y"
"RON6GBIN39ELH",5,0,0,"N","Y"
"R35DAEO1OEXFWH",5,7,9,"N","N"
"R1SFGYCJT9RT1W",4,0,0,"N","Y"
"R3UHIPD9S7INGU",5,0,0,"N","Y"
"R29ISSKW3IWQPT",2,0,0,"N","Y"
"R2DHT08YPYSXQ9",5,1,1,"N","Y"
"R48O5YYL6X6TR",5,1,2,"N","Y"
"R1S7WOPHQJRF39",5,0,0,"N","Y"
"R2LIFD5B8HO0S",2,0,1,"N","N"
"R2HXWM8MMPTG7W",2,0,0,"N","Y"
"R2TB87D99RBANU",3,0,2,"N","Y"
"R5CWISPRWARR1",4,1,1,"N","N"
"RDGCHJ7MKV55U",5,0,0,"N","Y"
"R24SNIO0J6X2KX",5,0,0,"N","Y"
"R3JJ2BKX627ZPW",5,0,0,"N","Y"
"R2L4AYKGRDKSBV",5,0,0,"N","Y"
"REJFH5V1AY05Y",5,0,0,"N","N"
"R3RITYRIG1267E",5,0,0,"N","Y"
"R2KNZUMH3R6SVF",5,0,0,"N","Y"
"R2DA6MPGZXGV9Q",4,0,0,"N","Y"
"R2D6DUPWMKWAW7",5,2,2,"N","Y"
"RB4UPOPV9QZOZ",5,0,0,"N","Y"
"RQ2RHTDYDHR5M",5,0,0,"N","Y"
"R1SZZWSCRI9ATG",5,0,0,"N","Y"
"R1N8TR9FTR25MF",5,0,1,"N","Y"
"R3KA2U3UUG97QX",3,0,1,"N","Y"
"RW1TL8S1H4KF8",5,0,0,"N","Y"
"RYJDB4U4B51I6",2,0,0,"N","Y"
"R2NQKDNX8RMWMA",5,0,1,"N","Y"
"R3K6WMSDAYEMXJ",2,0,0,"N","Y"
"R18BJ3HVJ8UHHS",3,0,0,"N","N"
"R2B9JP0BHUN8V7",4,0,0,"N","Y"
"R1C58WX23W7Y14",5,1,1,"N","Y"
"R2UCTWJGQZOJ3J",5,0,1,"N","Y"
"RRA8B0Z9BHLOY",4,0,0,"N","Y"
"R2ACM09PCWEY11",5,0,0,"N","N"
"R2I2LVD987FW73",5,0,1,"N","Y"
"R14OFZZTDM5S8",4,0,0,"N","N"
"R15A8DUHOBM8M4",4,0,0,"N","Y"
"R2OZC0F7RZ8NU8",5,0,0,"N","Y"
"R2WNUD67L8XLQI",5,0,0,"N","Y"
"R24XMEJ9ODZ5S5",5,0,0,"N","N"
"ROWPK5ZLOK3FP",5,0,0,"N","N"
"R1NDPMDYH61UXF",4,0,0,"N","Y"
"R1J2ALPREIIVZD",5,2,3,"N","Y"
"R2VBL7TW4GTZ42",5,0,0,"N","N"
"R1UC8P1Y0VBYMF",5,3,3,"N","Y"
"R17TBYUA2D5JLK",5,1,1,"N","N"
"R22HCXQTU14Q4H",5,3,3,"N","Y"
"R1J7IFKW51RMWY",4,0,0,"N","Y"
"R3OVOC0MW5DCH0",5,0,0,"N","Y"
"RHV7YYI4SSZ5B",4,0,0,"N","N"
"R3T05YRD5LB1U4",5,0,0,"N","Y"
"R38VH2KFD3GGE5",5,0,0,"N","Y"
"R22SU7I8CW2NLF",2,0,0,"N","Y"
"RFR2MMONPU322",1,1,2,"N","Y"
"R3R0DZFJMDT4KH",3,0,0,"N","Y"
"R341PZPEWTLZAG",5,0,0,"N","Y"
"RK3U2R2NV22C0",5,2,2,"N","Y"
"RD8WDH7NO039P",5,0,1,"N","Y"
"R36I5AJK9MY4EH",5,3,3,"N","Y"
"RJM6C3DR6R5N0",1,1,2,"N","N"
"R394FKWMG2816M",4,0,0,"N","Y"
"R1OX31X8GBRZIZ",5,0,0,"N","Y"
"R1EF23TTBD36D9",5,1,1,"N","Y"
"RGWQ1O1OK87WH",5,0,0,"N","Y"
"R3JK1O2KOVWB7W",5,0,0,"N","N"
"RYS01TAFT7BS4",5,0,0,"N","Y"
"R35WD9B8GV4TG7",5,0,0,"N","Y"
"R1VAAA9PUFMDOT",5,0,1,"N","Y"
"R30GXA1H7AEZJU",5,1,1,"N","Y"
"R7Z3N0B9L7U15",5,0,0,"N","Y"
"R362T5YRDPZM8S",5,1,1,"N","Y"
"R1DD3ZEBBON38H",4,0,0,"N","Y"
"R3EGJIFZKG9C50",3,0,0,"N","Y"
"RIJUU36XMXP58",5,0,0,"N","N"
"R1K48PS6XVIZPE",5,1,1,"N","Y"
"R1IDZCS9ROWCJ6",5,1,2,"N","Y"
"RUOW2TE8FJGHO",5,0,1,"N","Y"
"R32ZS90GRMPB",1,1,2,"N","N"
"R2KM2IQJ9Q4T0T",5,1,3,"N","N"
"R8L9Q39OBRVDV",5,0,0,"N","Y"
"RX4DO5OZKKU7P",5,0,0,"N","N"
"R1XDX85MENGTYR",5,0,0,"N","Y"
"R2A6V2HNI24W0D",4,1,2,"N","N"
"R1JY453D2P9FV5",5,0,0,"N","Y"
"R2T9P7EZXG6WWX",4,0,0,"N","Y"
"R3KC7JSDKJ58EY",5,0,0,"N","Y"
"R3JPXHEQF1T4N9",4,0,0,"N","Y"
"R1NZN5ZQECQF84",4,3,3,"N","Y"
"R3G7RB4E7HP28H",3,0,0,"N","Y"
"R3NIJSFENY1T4E",5,0,0,"N","Y"
"R1MBGT1THT9AQ",1,1,2,"N","Y"
"R1TQB8UV8D3BL4",5,0,0,"N","Y"
"R32CJTAKKV6NHL",5,0,0,"N","Y"
"R2MIMX3HXFIG5F",4,0,0,"N","N"
"R1C510AHGPN1C9",5,1,1,"N","Y"
"R1HIGI5INDDSWQ",5,1,1,"N","Y"
"R2NQWFLQNC9DDO",5,0,0,"N","Y"
"R3G1IPH87ABPV0",5,0,0,"N","N"
"R128MXXAO2WQDC",4,1,3,"N","Y"
"R3G0BNMDYWAGE7",5,0,0,"N","Y"
"R16B8FD4PPDLL6",5,0,0,"N","Y"
"R23D288GE9W42H",5,1,1,"N","Y"
"R3TJ67Z7X5AORO",2,0,0,"N","Y"
"R3U9AS95S5HKVH",4,2,2,"N","Y"
"RNMKPHHHEDQ8H",5,0,0,"N","Y"
"R16E6Q18W6V37Y",5,0,0,"N","Y"
"R1V2M70BVFX5OR",5,1,1,"N","N"
"R1PPK82NM63PDH",4,0,2,"N","Y"
"R44AGH25XJB6J",5,0,1,"N","Y"
"RM2BH8UX256VO",5,0,0,"N","Y"
"R1RVU495USHS0J",5,0,0,"N","Y"
"RAH76CD48EFA0",5,0,0,"N","Y"
"RS11T8ZTC81EX",5,4,4,"N","Y"
"R1SWZAFP7DKXB6",5,0,0,"N","Y"
"RQY3R520DKV8Z",5,0,0,"N","Y"
"RDKU8XB4UTHHE",5,0,0,"N","Y"
"R13VVZQ6N9IOXJ",5,0,0,"N","Y"
"R2L3UL1UQM28CU",5,1,1,"N","Y"
"R1VUN7AK67BXZQ",5,0,0,"N","Y"
"RZGW6LU4RQVOQ",5,0,0,"N","Y"
"RTN0LVSHKVK99",5,10,12,"N","Y"
"R2OIEBGH326GVO",5,0,0,"N","Y"
"R1XG7PC0Y4WE9Y",5,2,2,"N","Y"
"R37T3HDORRSKYM",5,0,0,"N","N"
"R1S38XE6NF7SVD",5,0,0,"N","Y"
"R3RFY6BA2RMWII",4,0,0,"N","Y"
"RMMBBURO0IOG0",5,0,0,"N","N"
"R1G1O15ERGQTDL",4,5,5,"N","N"
"R2VHB1SIQ8EPEL",5,0,0,"N","N"
"R2FB5OCOEVPTLB",5,3,5,"N","Y"
"R3U8KBZ4D4OBYW",5,0,0,"N","Y"
"R17WG8K1RV3WJZ",4,0,0,"N","Y"
"RWHRGWJGVPDPZ",5,0,0,"N","N"
"R121NJD4YA9GRZ",4,0,0,"N","Y"
"R2F2RNJ0CTRNU5",5,0,0,"N","Y"
"R34LTD94OYV5RE",4,0,0,"N","Y"
"R2T9TL9CD81VYU",2,1,13,"N","Y"
"R9D59GUYLL5FA",5,0,0,"N","Y"
"R2288Y8GTMCA3Y",5,0,0,"N","Y"
"R1SWSJZXXEFHYJ",5,0,0,"N","Y"
"R2C4VL2LAC64LU",5,0,0,"N","N"
"RO2SWOPWWNAJ1",5,4,4,"N","Y"
"R2POXBKJ7X6GG4",5,5,5,"N","Y"
"RYPY7NFYEVLSB",5,1,1,"N","Y"
"R2O35UG0XH52L9",5,0,0,"N","Y"
"R1UJKI8RZMMJ1W",5,0,0,"N","Y"
"R368I16KIS1F1K",5,0,0,"N","Y"
"R17TL4N533P5ZS",5,1,1,"N","Y"
"RYN6233UWK2AW",4,0,0,"N","Y"
"R1SR4MUMBBO255",1,0,1,"N","Y"
"R383Q337SFPMO4",4,0,0,"N","Y"
"R15DBJRPXI8YP3",5,0,0,"N","Y"
"R3M0WTPR2RZJ33",1,0,1,"N","Y"
"RSLZMUHMYCOPA",5,0,0,"N","Y"
"R25GXO4884OHO1",5,0,0,"N","Y"
"R2KERFERNPRGW2",5,2,2,"N","Y"
"R1WROXNOOBFT03",5,0,0,"N","Y"
"R147HULWG7MIYG",5,0,0,"N","N"
"ROR3SS4KMFBL4",2,2,3,"N","Y"
"R18NFZLATHGJ7V",5,0,0,"N","Y"
"R3UPCP61BAOAEC",5,0,0,"N","Y"
"R364RRW2RRVTEB",4,0,0,"N","Y"
"R95H8ZFS9QQ8T",5,1,1,"N","Y"
"RWS7C5MJMOQTE",4,1,1,"N","Y"
"R1KGZPDMPSWPUE",5,6,6,"N","Y"
"R3UO05DWLSJ6F3",4,0,0,"N","Y"
"R13A4ZEUNJS3OF",2,0,2,"N","Y"
"ROC7UJCZDS0FB",5,0,0,"N","Y"
"R1MKHZRDP8O6EN",4,0,0,"N","Y"
"R2AOZOGTA0UILR",5,0,0,"N","Y"
"R2ZMF9BX42QY12",5,0,0,"N","Y"
"R3NE16AIMKP0GL",5,0,0,"N","Y"
"R1YZU2ZTT32NF2",4,0,0,"N","Y"
"R36QA49CDGSZVL",5,0,0,"N","N"
"RUFV0E579MOUJ",1,4,5,"N","N"
"R1LYDS1NXWG4ZO",5,1,1,"N","Y"
"R3XWGN720Q6P9",2,1,1,"N","Y"
"R3L6L7PT446B6S",4,0,0,"N","Y"
"R3KPC99XA6O72J",5,1,1,"N","Y"
"REGA6ER0QAP6K",2,0,0,"N","Y"
"R1RKM7C6Q6GWK7",5,0,0,"N","Y"
"R29EYKOZRSCZR5",4,0,0,"N","Y"
"R1FVDIJUWB29Y",5,0,0,"N","Y"
"R2NP4XMVXX1AX5",5,0,0,"N","Y"
"R1C4HTFY9I4U7O",5,2,2,"N","Y"
"R18WT9NLPVT031",5,0,0,"N","Y"
"R1LHMHHG6SSLWX",5,1,1,"N","Y"
"R3CHAXID3BYUJH",5,1,1,"N","Y"
"R1W453TJSPTVB1",2,0,0,"N","Y"
"R33KQ6852VUGPJ",5,0,0,"N","Y"
"R2XOBUNXM6VQ24",5,0,0,"N","Y"
"R3LAF1UQBNEXFC",5,0,0,"N","Y"
"R2UR7GVZ5NZJT",5,0,0,"N","Y"
"R2X11RG5PQ8JFG",4,0,0,"N","Y"
"R1J0FONP44LHAV",5,3,3,"N","Y"
"R12OYHO3PGGQ9Q",5,2,2,"N","N"
"R25FH83524E0TC",5,0,0,"N","Y"
"RB5YF22H2N0OB",5,0,0,"N","Y"
"RE5HWSAKBXVUK",1,1,1,"N","Y"
"R16Z8S7LM2681G",5,0,0,"N","Y"
"R2193V209DFRXK",2,0,0,"N","Y"
"R2QM60DDMIFDN8",4,0,0,"N","Y"
"RR6QN66CE48TC",5,0,0,"N","Y"
"R17QZCNDXRWTMB",5,2,3,"N","Y"
"R2D9GBZDUIOTNP",3,0,0,"N","Y"
"RTQ0JR7QDMFFF",5,1,5,"N","Y"
"R319BMO5XBCELN",5,0,0,"N","Y"
"ROIO6DNF0PQNJ",5,0,0,"N","Y"
"R382X9XVUNOSJT",1,0,0,"N","Y"
"R3BOL13MAIPGTV",2,1,1,"N","Y"
"RE9BZIW8K0YB9",5,0,0,"N","Y"
"R22B3VE2S443QB",3,0,0,"N","Y"
"R3MUX1OI7MJ5M7",2,2,2,"N","Y"
"RJQ969Y7GEXTW",5,0,0,"N","Y"
"R1WPKXZHJ99122",3,3,3,"N","Y"
"R3T8AE3P7KYEF0",5,0,0,"N","Y"
"RAC15BN7V8NV5",1,0,0,"N","Y"
"REBGVMSM8XVV2",4,0,0,"N","Y"
"R2VBTQBCLBQIJV",5,0,0,"N","Y"
"R1WPHYJHREXM3J",4,0,0,"N","Y"
"RISPUKVX7JIDA",4,2,2,"N","Y"
"R36YJHK4L0MD8F",5,2,2,"N","Y"
"R1SDZIQ1NJXX76",5,0,0,"N","Y"
"R2L91HRHFA00RQ",1,0,1,"N","Y"
"R99MR1IU4N3W2",5,0,0,"N","Y"
"R23TWDX3NLEJFP",5,2,2,"N","N"
"R3I8MLQ2YDYTMG",5,0,0,"N","Y"
"R2ULHMWY0PTN5Q",5,0,0,"N","N"
"R1AB9S58TW3ILB",5,0,0,"N","Y"
"R3UWRTUZCX2BH6",5,0,0,"N","Y"
"R29BAH0F3BHG9R",1,0,0,"N","Y"
"R1RN4C517UZH1X",5,0,2,"N","Y"
"R1BB8W3ABX5DDL",5,0,0,"N","Y"
"R2YU0H06CVM8KV",5,0,0,"N","Y"
"R4276P51BEFN1",4,1,1,"N","Y"
"R11I39T8HSJYVT",5,1,1,"N","Y"
"R2ZKTL87F5QEPV",5,0,0,"N","Y"
"R1SS72BNTKMHT3",5,1,1,"N","Y"
"RL7ZR7570EGQG",4,1,2,"N","Y"
"R3AKRJWMICAOW1",5,0,0,"N","Y"
"R3PDOWXD95G3PR",4,0,0,"N","Y"
"REV7DPICENYS6",2,0,0,"N","Y"
"R3CLVP1JLJ7GRM",4,0,0,"N","Y"
"R20GMP5IRF4BAF",5,0,0,"N","N"
"R3DXHTAQVGSP7Q",5,0,0,"N","Y"
"R26CRK4VQ7FVYE",5,1,1,"N","N"
"R2RDS7PD1FHZAX",5,1,1,"N","Y"
"R4L1R7DUXMSM4",3,25,25,"N","Y"
"R1R7J582RKFLXG",5,1,1,"N","N"
"RZY7JSM6KGUOP",1,0,1,"N","Y"
"R2ORT8I0HVXNL3",5,0,0,"N","Y"
"R3DI1841XYB1W0",5,0,0,"N","Y"
"R30T08TN6EPV88",5,1,1,"N","Y"
"R2Z41M6YTCHKJZ",1,0,1,"N","Y"
"R1M75O8M8PR31S",4,0,0,"N","Y"
"RQGT4ZS0YH972",5,0,0,"N","Y"
"R2QYUP7YJEFXT5",5,0,0,"N","Y"
"R3M1QM7HG0VRUE",2,0,0,"N","Y"
"R3GVIL06BDFE8B",5,0,0,"N","Y"
"RN6B77I8ZSSPD",1,2,2,"N","Y"
"R3MTATIMYWYUKA",5,2,2,"N","N"
"R39EPILIY4G4IS",5,0,0,"N","Y"
"R16Q8U98P0CEEP",3,0,0,"N","Y"
"R24EXA7GU9AC5B",5,1,1,"N","Y"
"RX2UGM25S7I9R",5,0,0,"N","Y"
"R333FZ0VW2ZY57",4,2,2,"N","N"
"R10LFPBZQ4NOP6",5,0,0,"N","Y"
"RKWVDFYK7LYYB",5,0,0,"N","Y"
"R1N6S0J6ZNUUO5",5,0,0,"N","Y"
"R3IWMASNX70QOR",5,0,0,"N","Y"
"R2UP08LLIBB46L",5,1,1,"N","Y"
"R3HOS3C5WBJUR5",4,0,0,"N","Y"
"R23N6O1TMLJ7N",5,0,0,"N","Y"
"R2KCNNQNZM8HS3",5,0,0,"N","Y"
"R2VTAHRBJTW58I",5,0,0,"N","Y"
"R3PTLO9JURXRPW",4,0,0,"N","Y"
"R2EUXC88ZGTNCZ",5,8,9,"N","Y"
"R2FISAM2SK47K2",1,1,16,"N","Y"
"R2GMLMXB8OLJX",1,1,2,"N","Y"
"R8FOIWQZVPLA",2,0,2,"N","Y"
"R7X1OVROGNTR",5,0,0,"N","Y"
"RU4VOP33NK29S",4,2,2,"N","Y"
"R3EWG78F47X7G1",5,0,0,"N","Y"
"RZLRZDXEU6YQ",3,1,1,"N","Y"
"R33IBVOVIRJ7A6",5,1,1,"N","Y"
"RX7YN8J8IAEWN",5,0,0,"N","Y"
"R2AX0GNZMAYNSW",5,0,0,"N","Y"
"RDRSGYYPMK7IY",2,1,1,"N","N"
"R1RLYD3I5F78XQ",1,0,1,"N","Y"
"R8PJHJA57BCIX",2,0,0,"N","Y"
"R48SX88NS7LIZ",5,0,0,"N","Y"
"R3CW4PA7M9MHE",5,0,0,"N","Y"
"R3UT0R9N58T8IU",5,1,1,"N","Y"
"R4LB5WB8CGHYE",5,0,0,"N","Y"
"R16QKI0KOFM49C",3,0,0,"N","Y"
"RPZZWJ1L0X867",5,2,2,"N","Y"
"R3RWH67U17ZLK",4,0,0,"N","Y"
"R7DLHJPHT45XP",5,0,0,"N","N"
"R14023TXSHNJRR",1,9,11,"N","Y"
"R3Q7LCHLKNVO5I",5,0,0,"N","Y"
"R10EPIZEF0H8TM",4,0,0,"N","Y"
"R13EC6DQ85T1A2",4,0,0,"N","Y"
"R2FGY7171CA8OJ",5,0,0,"N","Y"
"R1V6D9IV3QNIML",5,0,0,"N","Y"
"R1O6064N1JU585",5,0,0,"N","Y"
"R1DIFHLA6U5QG1",1,1,2,"N","Y"
"R3J7QFCKRQUJCM",5,0,0,"N","Y"
"R1TNU9YB7YDUHY",5,0,0,"N","Y"
"R3A2TYMDRU18RU",5,7,7,"N","Y"
"R162C0O3BZFS7P",5,0,0,"N","Y"
"R16DFY2NL6US22",5,0,0,"N","Y"
"R1YLT1XO4GV8P3",5,0,0,"N","Y"
"R3LQFDYDP2OFP7",5,0,0,"N","Y"
"R1N2D9XFLTS1IO",3,4,6,"N","N"
"R1EKZS56PNRBQL",5,0,0,"N","Y"
"R3EJQNU58TG37D",5,1,2,"N","Y"
"R1JI2YT5L54RFV",3,25,28,"N","Y"
"R10GQS3TBH7T1X",4,0,0,"N","Y"
"R3LTBCO73N0AT9",3,2,2,"N","Y"
"RMXLQ3MNXJ9F0",5,0,0,"N","Y"
"R35XAJK5MC6VD0",5,3,3,"N","Y"
"R1D4T6CDH5LK24",4,0,0,"N","Y"
"RPY4SATLS3FIR",5,0,0,"N","Y"
"R27PQ6V2A2J2CL",4,2,3,"N","Y"
"R3CMI1T18M497F",5,0,1,"N","Y"
"R3FOX7N51ZNHOE",5,1,1,"N","Y"
"R23GIP75C8BZAB",5,1,1,"N","Y"
"RR6SYKL84LU4D",5,0,0,"N","Y"
"RSAMZ5U28GZUK",5,0,0,"N","Y"
"R3NQF8NVVAFABA",5,0,0,"N","Y"
"R1X3BHCJYL22BM",5,0,0,"N","Y"
"R32KMXVDRN3D8N",5,0,0,"N","Y"
"R5QYJHBFW8XR5",5,4,5,"N","Y"
"R2HZ1KW6Y7P3TF",5,4,4,"N","Y"
"R2DHHC60P6HVDC",4,0,0,"N","Y"
"R1AZZOEJQ7TL4K",5,0,0,"N","Y"
"R30Z4TAHIAXDIC",5,1,1,"N","N"
"R1BFST9QIOI1Z",3,0,0,"N","Y"
"RLZRHWNV8B512",5,0,0,"N","Y"
"R17OKFQO64X8H4",5,0,0,"N","Y"
"R2GEY7RB27YIED",2,0,0,"N","Y"
"R15LGMTPXZ0OLK",4,0,0,"N","Y"
"R1OLJ42GULQ191",1,0,0,"N","Y"
"R1847152EE3BOY",3,0,0,"N","Y"
"RBYKTX96M8WPG",5,0,0,"N","Y"
"RUXWCD58IY4IM",5,1,1,"N","Y"
"R3ER35WXAFX6NA",5,0,0,"N","Y"
"R5D6ZYUYGFV41",5,1,2,"N","Y"
"R3665Q9PR8KGQH",1,0,0,"N","Y"
"R34V800NOJ22G3",5,0,0,"N","Y"
"R1RF6I861RXWSW",5,1,2,"N","Y"
"R1IUKS076ZSWHA",5,0,0,"Y","N"
"R1ZH80W4SCYCRV",5,0,0,"N","Y"
"R1SJ8YUMEOLBLX",4,0,0,"N","Y"
"R171VWMCKVD6XR",3,1,1,"N","Y"
"R1WHLP5XF5OG2",5,0,0,"N","Y"
"R22S9JUIQ68S7X",1,0,0,"N","Y"
"RQWI3CNP07IL7",5,2,2,"N","Y"
"R1J8EZ8I1ELU1P",5,0,0,"N","Y"
"R3MYJ972DFTSBY",5,0,0,"N","Y"
"RYWEGNIWJZPI1",2,0,0,"N","Y"
"RJ0W4GJKLB8PR",5,1,2,"N","Y"
"R30ON8DFF3A1KC",5,0,0,"N","Y"
"R18A0P6GD0WJ8K",5,0,0,"N","Y"
"R2FMKEB59KZWYZ",1,3,3,"N","Y"
"R1AA5I4EVJPE7R",5,0,0,"N","Y"
"R11BF6X0ZT9ON4",5,1,1,"N","Y"
"R1QGDX3C8QXLVN",2,0,0,"N","Y"
"R1J2066F9PYRQC",3,0,0,"N","Y"
"RID63WCZ0VT03",4,0,0,"N","Y"
"R2UAG27I8FP192",2,0,1,"N","Y"
"R2OUS75F0V3R5E",4,3,4,"Y","N"
"RG672HZVEXQVU",5,1,1,"N","Y"
"R1CNHFKBDK9BQI",5,10,12,"N","N"
"R1J6KQSQJODZTI",2,0,0,"N","Y"
"RI8W6ZRBN3C3Z",1,0,2,"N","Y"
"R2VKDOZNJ31WBW",5,0,0,"N","Y"
"R2XKZV4F3KACCT",1,1,2,"N","Y"
"R3HSVNH5BI9N6S",5,0,0,"N","Y"
"R1R3KF5YR3QSYM",5,0,0,"N","Y"
"R6FEXADMNE0QQ",5,0,0,"N","Y"
"R30UHNFE801KEZ",5,0,0,"N","Y"
"R256QFSI0TC5W4",1,0,0,"N","Y"
"RVANYL46KI2UB",1,0,0,"N","Y"
"R2IGGYCCNFD2VF",5,0,0,"N","Y"
"R1X4KQIXMGSMTQ",5,0,0,"N","Y"
"RTCGVFWJT1R89",5,0,0,"N","Y"
"R3KTTEKY8PG7UK",5,1,1,"N","Y"
"R20YDZ8SVU9AHK",5,0,0,"N","Y"
"RQOGPPRVA0OX0",5,4,6,"N","N"
"RNMNRYP9RJCK3",5,0,0,"N","Y"
"R359GY023Z4TDT",5,0,0,"N","Y"
"R1H97DP2ZFZZA8",5,0,0,"N","Y"
"R3Q429QEUP5REV",5,0,0,"N","Y"
"R1O6HD8COP2I8O",5,0,0,"N","Y"
"R19OEWOEQEBVSA",5,0,0,"N","Y"
"RD4FQCM96AAKS",4,0,0,"N","Y"
"RVZ4Z6US91YFM",5,0,0,"N","Y"
"R1LYB4SF1V9XWE",5,0,0,"N","Y"
"R1CI07D21THOI2",1,0,0,"N","Y"
"R3IDA5ZTMRAKO9",5,0,0,"N","Y"
"R1KQJX2IWF8Q2O",5,0,0,"N","Y"
"R3UYAWGS060A7Z",5,0,0,"N","Y"
"R16U8ICQDE8XHB",5,1,1,"N","Y"
"R227X2KUBBEEDZ",4,0,0,"N","Y"
"R28X6OJLCZ9AS",3,5,5,"N","Y"
"R18M6RBHV8VNDY",4,0,0,"N","Y"
"R4RPUJG0IPGAY",2,0,0,"N","Y"
"R277RUCXE1C95D",5,48,52,"N","Y"
"R7KD56LL1TZ24",5,0,0,"N","Y"
"RJ9MDAHMNUZVV",1,0,0,"N","Y"
"R1IOUH7QP92Y",1,0,0,"N","Y"
"R24REM20OOOSO0",5,0,0,"N","Y"
"RVQEPZSTEWPIY",4,1,1,"N","Y"
"R2K3V95ENZ0L2T",5,0,0,"N","Y"
"R2QZ8PU8WYS1M2",5,0,0,"N","Y"
"R1XFY8E27DMMIF",5,0,0,"N","Y"
"R2PZHD2DBSH227",5,0,0,"N","Y"
"R28W2YPZZRSISX",5,0,0,"N","Y"
"R4HVSNIPOJHZC",5,0,0,"N","Y"
"R3O9DXJLW5XGQ3",4,0,0,"N","Y"
"R1ATX3Y5QVO3YA",5,1,1,"N","Y"
"RNIDI2UTKJRB8",5,0,0,"N","Y"
"R1AA1QVANGBKUX",1,0,0,"N","Y"
"RR320A71UZMM4",3,0,0,"N","N"
"RX0GPVEZODRJL",4,0,0,"N","Y"
"R1T1J6VLIWVQ0C",5,0,0,"N","Y"
"R2LBFDDLOIDZKN",5,0,0,"N","Y"
"R1HOJYCL0EEM2D",5,0,0,"N","N"
"RU3XZY6OOLDA9",5,1,1,"N","Y"
"RGFTO12SNFX3K",5,1,1,"N","Y"
"R3B2RV1FNZ93EU",5,17,20,"N","N"
"RHXUWRWTSHWWL",5,0,0,"N","Y"
"R3PDB55X2N67ZG",5,0,0,"N","Y"
"RMSFJA6PYGI7Q",5,0,0,"N","N"
"R1DSHT35BCUET1",5,0,0,"N","Y"
"RPOOK0Z9K2QM2",5,0,0,"N","N"
"R38FRG3YVE72Y7",2,0,0,"N","Y"
"R22DGTQ73HFA1L",5,0,0,"N","Y"
"R2VQAD0PTJ8NI6",5,0,0,"N","Y"
"R11QG77FU86OYX",3,0,0,"N","Y"
"RBNP6Z3YONZOX",5,0,0,"N","Y"
"RLQPSLNB7MM56",5,0,0,"N","Y"
"R2PFAS32VIW4XG",5,0,1,"N","Y"
"R1WJZ0DAYUQQA",3,1,1,"N","Y"
"R23WF4YH6ZQ7BG",5,6,7,"N","Y"
"R30PR5CJELO8V9",4,1,1,"N","Y"
"RHO9C26IGZSUX",5,0,0,"N","N"
"R1I7TMQDO18QT5",4,1,1,"N","Y"
"R3EU3VTHACFS41",5,0,0,"N","N"
"R2M9MJFXFJ67CC",5,1,1,"N","Y"
"R1UJH458UWDUIC",5,1,1,"N","Y"
"R3FT799FOJGZUA",4,0,0,"N","Y"
"RDQD3B8T51DBC",5,2,2,"N","Y"
"RI61AI3UBPSSR",4,0,1,"N","N"
"R23TL0R0GCII63",5,3,3,"N","Y"
"R1MGMPC2MMTST5",1,1,2,"N","Y"
"R14V5M5I081V7V",4,0,0,"N","Y"
"R256LA94RSOGMJ",5,1,2,"N","Y"
"R2FROFF9KVAFVF",5,0,0,"N","Y"
"R2B202MV9YDKE8",5,0,0,"N","N"
"R2O0FCWPLL2HN2",5,0,0,"N","Y"
"R26UHOFMO458J",5,0,0,"N","Y"
"R1FQ1RLB3V7AFE",4,0,0,"N","Y"
"R1ELZGNTWRIPSY",4,0,0,"N","Y"
"R3IUAEXIW1DRMV",5,0,0,"N","Y"
"RTCWPI31GKNYJ",4,0,1,"N","Y"
